DateTime,Hour,Is_Peak_Hour,Actual_Load_kW,Forecast_Mean_kW,Forecast_Q67_kW,Forecast_Q75_kW,Forecast_Naive_kW,Forecast_Hybrid_kW,Forecast_Strategy,Deviation_kW,Penalty_Stage2_INR,Forecast_Direction
2021-05-05 20:45:00,20,1,1414.057652,1352.4993193934722,1354.7760695952184,1361.680561152415,1346.839892,1361.680561152415,Q75 (Peak-Stage2),52.377090847584896,78.56563627137734,Under-forecast
2021-05-05 21:00:00,21,1,1425.29214,1366.8098132749428,1369.5259058453528,1371.054602827803,1354.965212,1371.054602827803,Q75 (Peak-Stage2),54.23753717219711,81.35630575829566,Under-forecast
2021-05-05 21:15:00,21,1,1438.229436,1375.567128971699,1378.8743159733526,1371.953522274894,1362.858788,1371.953522274894,Q75 (Peak-Stage2),66.27591372510597,99.41387058765895,Under-forecast
2021-05-05 21:30:00,21,1,1454.019824,1394.9339566696565,1393.1405929911366,1394.835874149317,1373.124812,1394.835874149317,Q75 (Peak-Stage2),59.18394985068289,88.77592477602434,Under-forecast
2021-05-05 21:45:00,21,1,1470.68294,1410.4350987033497,1412.4789664270245,1413.9916139892125,1388.030032,1413.9916139892125,Q75 (Peak-Stage2),56.69132601078741,85.03698901618111,Under-forecast
2021-05-05 22:00:00,22,0,1488.171512,1425.7632209627209,1426.9476909861942,1438.8004909518568,1406.838148,1426.9476909861942,Q67 (Off-Peak),61.22382101380572,61.22382101380572,Under-forecast
2021-05-05 22:15:00,22,0,1509.189124,1443.851983654388,1445.1237435999542,1455.96132462635,1426.426548,1445.1237435999542,Q67 (Off-Peak),64.0653804000458,64.0653804000458,Under-forecast
2021-05-05 22:30:00,22,0,1535.983804,1472.9240742714455,1472.293992275895,1479.9393715063734,1451.4227,1472.293992275895,Q67 (Off-Peak),63.68981172410486,63.68981172410486,Under-forecast
2021-05-05 22:45:00,22,0,1561.7181,1500.299783665111,1504.7190904046815,1507.658943831911,1479.172596,1504.7190904046815,Q67 (Off-Peak),56.99900959531851,56.99900959531851,Under-forecast
2021-05-05 23:00:00,23,0,1585.942664,1530.9095256888943,1532.9845237352552,1531.806211539494,1507.817248,1532.9845237352552,Q67 (Off-Peak),52.95814026474477,52.95814026474477,Under-forecast
2021-05-05 23:15:00,23,0,1608.097752,1555.4718779984255,1558.253314110286,1559.9665948489958,1533.81234,1558.253314110286,Q67 (Off-Peak),49.844437889713845,49.844437889713845,Under-forecast
2021-05-05 23:30:00,23,0,1623.468444,1569.4165815439844,1573.6874194773536,1570.666612414794,1549.51488,1573.6874194773536,Q67 (Off-Peak),49.781024522646476,49.781024522646476,Under-forecast
2021-05-05 23:45:00,23,0,1626.823044,1568.5873493831534,1565.0411224861114,1569.6692062793727,1552.464788,1565.0411224861114,Q67 (Off-Peak),61.78192151388862,61.78192151388862,Under-forecast
2021-05-06 00:00:00,0,0,1620.857304,1558.6152405418345,1553.3386368373826,1564.1247847059435,1548.161684,1553.3386368373826,Q67 (Off-Peak),67.51866716261748,67.51866716261748,Under-forecast
2021-05-06 00:15:00,0,0,1601.394092,1530.3682164546974,1523.0553613328293,1533.7277625916236,1531.489616,1523.0553613328293,Q67 (Off-Peak),78.3387306671707,78.3387306671707,Under-forecast
2021-05-06 00:30:00,0,0,1576.712428,1499.555014392365,1499.2961144918447,1505.7098576387816,1514.964252,1499.2961144918447,Q67 (Off-Peak),77.41631350815533,77.41631350815533,Under-forecast
2021-05-06 00:45:00,0,0,1552.252108,1467.9278841534278,1469.1606260232663,1472.206239324502,1489.080828,1469.1606260232663,Q67 (Off-Peak),83.09148197673358,83.09148197673358,Under-forecast
2021-05-06 01:00:00,1,0,1525.780512,1440.5145669886265,1442.3635562168597,1441.7164046192293,1462.461404,1442.3635562168597,Q67 (Off-Peak),83.41695578314034,83.41695578314034,Under-forecast
2021-05-06 01:15:00,1,0,1494.166724,1405.0874299118911,1401.160367254122,1406.261721608979,1433.152392,1401.160367254122,Q67 (Off-Peak),93.00635674587784,93.00635674587784,Under-forecast
2021-05-06 01:30:00,1,0,1460.490184,1381.9029112905212,1369.8368529574327,1375.7468792958875,1402.70242,1369.8368529574327,Q67 (Off-Peak),90.65333104256729,90.65333104256729,Under-forecast
2021-05-06 01:45:00,1,0,1435.49512,1357.9525890452926,1348.7104113264174,1351.308612825154,1375.935356,1348.7104113264174,Q67 (Off-Peak),86.7847086735826,86.7847086735826,Under-forecast
2021-05-06 02:00:00,2,0,1409.596156,1330.1823465854932,1321.9543560809122,1324.3183004776936,1354.048736,1321.9543560809122,Q67 (Off-Peak),87.64179991908782,87.64179991908782,Under-forecast
2021-05-06 02:15:00,2,0,1382.803248,1301.771794718661,1300.606148066165,1301.0854323317212,1332.021092,1300.606148066165,Q67 (Off-Peak),82.19709993383503,82.19709993383503,Under-forecast
2021-05-06 02:30:00,2,0,1360.272208,1280.821681250674,1279.8383424597623,1283.7459191432092,1309.584268,1279.8383424597623,Q67 (Off-Peak),80.43386554023778,80.43386554023778,Under-forecast
2021-05-06 02:45:00,2,0,1334.54858,1261.6067495312875,1260.3706157897216,1263.3791352731598,1287.835336,1260.3706157897216,Q67 (Off-Peak),74.17796421027833,74.17796421027833,Under-forecast
2021-05-06 03:00:00,3,0,1314.915488,1244.4347435780817,1247.008593475555,1250.0910021005238,1271.276844,1247.008593475555,Q67 (Off-Peak),67.90689452444508,67.90689452444508,Under-forecast
2021-05-06 03:15:00,3,0,1294.566428,1227.158036487648,1229.6600058602974,1230.7940629163295,1253.61854,1229.6600058602974,Q67 (Off-Peak),64.90642213970273,64.90642213970273,Under-forecast
2021-05-06 03:30:00,3,0,1275.600288,1214.1603240744314,1214.6449200072195,1215.4291704008497,1236.666912,1214.6449200072195,Q67 (Off-Peak),60.955367992780566,60.955367992780566,Under-forecast
2021-05-06 03:45:00,3,0,1258.54798,1195.8275923450635,1198.7982705507964,1201.9798968330458,1221.381892,1198.7982705507964,Q67 (Off-Peak),59.74970944920369,59.74970944920369,Under-forecast
2021-05-06 04:00:00,4,0,1241.424936,1182.7761149840794,1189.7935577441024,1193.9143308330722,1205.20204,1189.7935577441024,Q67 (Off-Peak),51.631378255897516,51.631378255897516,Under-forecast
2021-05-06 04:15:00,4,0,1224.279628,1171.1525265813812,1170.8214248835775,1175.1622143548914,1192.505056,1170.8214248835775,Q67 (Off-Peak),53.45820311642251,53.45820311642251,Under-forecast
2021-05-06 04:30:00,4,0,1217.739388,1169.589793359549,1173.7410839830648,1173.6012587875057,1184.945324,1173.7410839830648,Q67 (Off-Peak),43.99830401693521,43.99830401693521,Under-forecast
2021-05-06 04:45:00,4,0,1211.86172,1167.3560676380284,1165.580141622999,1170.332341655154,1184.04852,1165.580141622999,Q67 (Off-Peak),46.2815783770011,46.2815783770011,Under-forecast
2021-05-06 05:00:00,5,0,1215.1894,1174.7258191018266,1179.7902401523224,1182.1034476814991,1186.885436,1179.7902401523224,Q67 (Off-Peak),35.39915984767754,35.39915984767754,Under-forecast
2021-05-06 05:15:00,5,0,1218.848092,1184.423879173038,1188.0034185539243,1189.5101390955258,1190.120656,1188.0034185539243,Q67 (Off-Peak),30.844673446075603,30.844673446075603,Under-forecast
2021-05-06 05:30:00,5,0,1218.229936,1183.7926530772093,1187.2335739721264,1189.1344627063258,1188.731732,1187.2335739721264,Q67 (Off-Peak),30.9963620278736,30.9963620278736,Under-forecast
2021-05-06 05:45:00,5,0,1208.333128,1174.7220580547755,1179.490103034636,1180.2459422190286,1181.342928,1179.490103034636,Q67 (Off-Peak),28.843024965364066,28.843024965364066,Under-forecast
2021-05-06 06:00:00,6,0,1188.628552,1158.302800262452,1159.9800922361371,1161.0138685261436,1166.458624,1159.9800922361371,Q67 (Off-Peak),28.648459763862775,28.648459763862775,Under-forecast
2021-05-06 06:15:00,6,0,1164.528156,1129.7246882981722,1117.1664591062092,1132.582779634712,1142.241188,1117.1664591062092,Q67 (Off-Peak),47.36169689379085,47.36169689379085,Under-forecast
2021-05-06 06:30:00,6,0,1142.249884,1104.717595274943,1098.3425350087737,1102.571955442181,1126.118176,1098.3425350087737,Q67 (Off-Peak),43.9073489912264,43.9073489912264,Under-forecast
2021-05-06 06:45:00,6,0,1129.030912,1091.4771889467652,1090.6403537715034,1097.9457344431985,1115.170364,1090.6403537715034,Q67 (Off-Peak),38.3905582284965,38.3905582284965,Under-forecast
2021-05-06 07:00:00,7,0,1122.627496,1089.4811115104528,1085.576375136182,1092.7467529392543,1109.251956,1085.576375136182,Q67 (Off-Peak),37.05112086381814,37.05112086381814,Under-forecast
2021-05-06 07:15:00,7,0,1127.758192,1104.0685082598925,1111.067300887992,1103.209611923443,1115.540036,1111.067300887992,Q67 (Off-Peak),16.690891112008103,16.690891112008103,Under-forecast
2021-05-06 07:30:00,7,0,1136.300508,1122.615216819023,1124.1430914103282,1125.3394266595874,1124.073912,1124.1430914103282,Q67 (Off-Peak),12.157416589671811,12.157416589671811,Under-forecast
2021-05-06 07:45:00,7,0,1147.994212,1136.3427214821363,1140.6538565788535,1142.5136988699492,1134.290908,1140.6538565788535,Q67 (Off-Peak),7.340355421146569,7.340355421146569,Under-forecast
2021-05-06 08:00:00,8,0,1162.916196,1158.5153887235651,1165.754643161646,1162.5652993643405,1148.713544,1165.754643161646,Q67 (Off-Peak),-2.8384471616461724,1.4192235808230862,Over-forecast
2021-05-06 08:15:00,8,0,1189.725964,1193.0884055720285,1200.3523138091464,1195.9525723608158,1173.059684,1200.3523138091464,Q67 (Off-Peak),-10.626349809146404,5.313174904573202,Over-forecast
2021-05-06 08:30:00,8,0,1217.11476,1221.128662866518,1225.7515838294685,1220.025985586281,1198.603012,1225.7515838294685,Q67 (Off-Peak),-8.63682382946854,4.31841191473427,Over-forecast
2021-05-06 08:45:00,8,0,1241.384528,1247.7290700744695,1244.1366850490172,1251.853757004067,1222.961868,1244.1366850490172,Q67 (Off-Peak),-2.7521570490171143,1.3760785245085572,Over-forecast
2021-05-06 09:00:00,9,0,1264.296248,1272.2290147552326,1281.7673882641109,1271.3684456349658,1250.335196,1281.7673882641109,Q67 (Off-Peak),-17.471140264110772,8.735570132055386,Over-forecast
2021-05-06 09:15:00,9,0,1297.63312,1307.1613775193132,1319.481425301719,1315.1100235456863,1275.519836,1319.481425301719,Q67 (Off-Peak),-21.848305301718938,10.924152650859469,Over-forecast
2021-05-06 09:30:00,9,0,1329.983124,1339.848135381546,1336.1975398316522,1346.6627267798308,1305.212456,1336.1975398316522,Q67 (Off-Peak),-6.214415831652104,3.107207915826052,Over-forecast
2021-05-06 09:45:00,9,0,1354.564544,1357.9814852726793,1367.7750978702277,1369.3499378566155,1329.535108,1367.7750978702277,Q67 (Off-Peak),-13.210553870227614,6.605276935113807,Over-forecast
2021-05-06 10:00:00,10,0,1372.219024,1374.4255337207665,1384.6824379589452,1379.032409086638,1348.480288,1384.6824379589452,Q67 (Off-Peak),-12.463413958945239,6.231706979472619,Over-forecast
2021-05-06 10:15:00,10,0,1392.875808,1398.7190364938836,1405.768863964403,1401.1829596953878,1365.938984,1405.768863964403,Q67 (Off-Peak),-12.893055964402947,6.446527982201474,Over-forecast
2021-05-06 10:30:00,10,0,1408.410928,1399.107195693957,1399.2296291355683,1406.7767407070996,1380.54358,1399.2296291355683,Q67 (Off-Peak),9.18129886443171,9.18129886443171,Under-forecast
2021-05-06 10:45:00,10,0,1420.674288,1412.1492745595644,1412.6290812987615,1415.3239902941789,1391.588656,1412.6290812987615,Q67 (Off-Peak),8.045206701238385,8.045206701238385,Under-forecast
2021-05-06 11:00:00,11,0,1430.693492,1422.8436177883916,1421.0023080489266,1424.77647882803,1399.873568,1421.0023080489266,Q67 (Off-Peak),9.691183951073526,9.691183951073526,Under-forecast
2021-05-06 11:15:00,11,0,1439.928452,1425.7070458230526,1423.6981875107676,1425.8924743672403,1406.933828,1423.6981875107676,Q67 (Off-Peak),16.230264489232468,16.230264489232468,Under-forecast
2021-05-06 11:30:00,11,0,1449.87898,1432.475893691224,1427.6259173549347,1441.0891007093282,1412.83904,1427.6259173549347,Q67 (Off-Peak),22.253062645065256,22.253062645065256,Under-forecast
2021-05-06 11:45:00,11,0,1456.8835,1428.816402708061,1428.998435918934,1429.584545174214,1415.555924,1428.998435918934,Q67 (Off-Peak),27.88506408106582,27.88506408106582,Under-forecast
2021-05-06 12:00:00,12,0,1460.452668,1430.1869868131505,1431.433449012046,1430.826055586214,1419.671544,1431.433449012046,Q67 (Off-Peak),29.01921898795399,29.01921898795399,Under-forecast
2021-05-06 12:15:00,12,0,1460.968948,1428.4912406584726,1424.6273667755415,1428.2843425329902,1423.268552,1424.6273667755415,Q67 (Off-Peak),36.34158122445842,36.34158122445842,Under-forecast
2021-05-06 12:30:00,12,0,1456.091044,1420.3647902639675,1421.4017977918368,1419.797672733006,1423.18694,1421.4017977918368,Q67 (Off-Peak),34.68924620816324,34.68924620816324,Under-forecast
2021-05-06 12:45:00,12,0,1449.344284,1420.5188314095851,1414.5018248580352,1417.0164887218623,1421.382504,1414.5018248580352,Q67 (Off-Peak),34.84245914196481,34.84245914196481,Under-forecast
2021-05-06 13:00:00,13,0,1440.100948,1405.20594415598,1407.3236519633604,1406.3977221624482,1414.902696,1407.3236519633604,Q67 (Off-Peak),32.777296036639655,32.777296036639655,Under-forecast
2021-05-06 13:15:00,13,0,1422.129388,1382.9071327589884,1387.522292544045,1385.858034718019,1402.244912,1387.522292544045,Q67 (Off-Peak),34.607095455955005,34.607095455955005,Under-forecast
2021-05-06 13:30:00,13,0,1420.804944,1390.6185893654372,1394.4833666803636,1395.0179299387144,1407.718544,1394.4833666803636,Q67 (Off-Peak),26.32157731963639,26.32157731963639,Under-forecast
2021-05-06 13:45:00,13,0,1430.495964,1411.7331630337692,1409.0116025177133,1414.4237578170614,1414.71466,1409.0116025177133,Q67 (Off-Peak),21.48436148228666,21.48436148228666,Under-forecast
2021-05-06 14:00:00,14,0,1450.003044,1435.0763682026695,1439.3685940534413,1436.0351477300849,1430.884916,1439.3685940534413,Q67 (Off-Peak),10.634449946558789,10.634449946558789,Under-forecast
2021-05-06 14:15:00,14,0,1474.987032,1465.817990928707,1473.2557834609488,1474.1155490332526,1454.004812,1473.2557834609488,Q67 (Off-Peak),1.7312485390511938,1.7312485390511938,Under-forecast
2021-05-06 14:30:00,14,0,1499.083072,1494.9285810778115,1500.3783479141682,1499.9070382690325,1472.204052,1500.3783479141682,Q67 (Off-Peak),-1.2952759141683146,0.6476379570841573,Over-forecast
2021-05-06 14:45:00,14,0,1518.439592,1516.0265096455498,1517.9353198474737,1519.1625255433237,1490.641048,1517.9353198474737,Q67 (Off-Peak),0.504272152526255,0.504272152526255,Under-forecast
2021-05-06 15:00:00,15,0,1531.032812,1525.0760957859532,1530.2341012689508,1528.8431492471252,1493.3324,1530.2341012689508,Q67 (Off-Peak),0.798710731049141,0.798710731049141,Under-forecast
2021-05-06 15:15:00,15,0,1539.460992,1527.451593020041,1523.8784264214232,1530.1187871507946,1500.409216,1523.8784264214232,Q67 (Off-Peak),15.582565578576805,15.582565578576805,Under-forecast
2021-05-06 15:30:00,15,0,1538.532516,1512.9403399662522,1514.1413187399232,1512.442399237736,1487.002276,1514.1413187399232,Q67 (Off-Peak),24.39119726007675,24.39119726007675,Under-forecast
2021-05-06 15:45:00,15,0,1530.193992,1488.893531873713,1489.8147770087185,1495.7751695921293,1483.029548,1489.8147770087185,Q67 (Off-Peak),40.379214991281515,40.379214991281515,Under-forecast
2021-05-06 16:00:00,16,0,1516.97778,1467.5247249238582,1469.6396707775964,1467.6202235525943,1468.416108,1469.6396707775964,Q67 (Off-Peak),47.338109222403546,47.338109222403546,Under-forecast
2021-05-06 16:15:00,16,0,1499.967292,1443.2275411830162,1445.1100374872312,1441.3338341071008,1450.738112,1445.1100374872312,Q67 (Off-Peak),54.857254512768804,54.857254512768804,Under-forecast
2021-05-06 16:30:00,16,0,1474.76086,1412.2454872067008,1412.441114712229,1411.5653496487014,1434.66634,1412.441114712229,Q67 (Off-Peak),62.319745287771184,62.319745287771184,Under-forecast
2021-05-06 16:45:00,16,0,1454.490424,1396.219218516817,1398.122511044107,1394.1536147166507,1419.523156,1398.122511044107,Q67 (Off-Peak),56.36791295589319,56.36791295589319,Under-forecast
2021-05-06 17:00:00,17,0,1427.696396,1366.813927295961,1376.0381558315446,1369.7557555741794,1400.10408,1376.0381558315446,Q67 (Off-Peak),51.65824016845545,51.65824016845545,Under-forecast
2021-05-06 17:15:00,17,0,1399.825848,1345.5631400465911,1346.0972189184868,1347.8195101334115,1383.377068,1346.0972189184868,Q67 (Off-Peak),53.72862908151319,53.72862908151319,Under-forecast
2021-05-06 17:30:00,17,0,1372.709716,1324.6462830000432,1326.3210546602406,1327.0233743366146,1359.472764,1326.3210546602406,Q67 (Off-Peak),46.38866133975944,46.38866133975944,Under-forecast
2021-05-06 17:45:00,17,0,1345.848192,1304.1928840364246,1302.7236735367158,1306.3875103627245,1336.154236,1302.7236735367158,Q67 (Off-Peak),43.124518463284176,43.124518463284176,Under-forecast
2021-05-06 18:00:00,18,1,1319.014408,1280.9746680313822,1280.7152206315366,1282.9256869641583,1313.470796,1282.9256869641583,Q75 (Peak-Stage2),36.08872103584167,54.13308155376251,Under-forecast
2021-05-06 18:15:00,18,1,1292.884564,1261.7571969794076,1257.6757005069185,1261.342408177366,1289.894644,1261.342408177366,Q75 (Peak-Stage2),31.54215582263396,47.31323373395094,Under-forecast
2021-05-06 18:30:00,18,1,1271.951948,1243.158141357857,1243.315316948663,1244.5270294661093,1273.446588,1244.5270294661093,Q75 (Peak-Stage2),27.424918533890605,41.13737780083591,Under-forecast
2021-05-06 18:45:00,18,1,1265.58154,1248.3626889694478,1253.869849142561,1251.051957055793,1268.281624,1251.051957055793,Q75 (Peak-Stage2),14.529582944206823,21.794374416310234,Under-forecast
2021-05-06 19:00:00,19,1,1273.3901,1266.128329114298,1272.2817163204247,1270.881549174252,1276.558568,1270.881549174252,Q75 (Peak-Stage2),2.5085508257479887,3.762826238621983,Under-forecast
2021-05-06 19:15:00,19,1,1299.146068,1303.2631769335874,1302.7966854044964,1298.824319523959,1301.3693,1298.824319523959,Q75 (Peak-Stage2),0.3217484760409661,0.4826227140614492,Under-forecast
2021-05-06 19:30:00,19,1,1327.616724,1341.7753692197516,1342.9942813286289,1338.303664745764,1331.724136,1338.303664745764,Q75 (Peak-Stage2),-10.686940745764105,5.343470372882052,Over-forecast
2021-05-06 19:45:00,19,1,1348.157696,1367.861150435342,1374.9386995895102,1372.2718746479736,1353.030548,1372.2718746479736,Q75 (Peak-Stage2),-24.11417864797363,12.057089323986816,Over-forecast
2021-05-06 20:00:00,20,1,1357.973332,1379.0912306434775,1386.5168636491574,1378.3419629000202,1357.185548,1378.3419629000202,Q75 (Peak-Stage2),-20.368630900020207,10.184315450010104,Over-forecast
2021-05-06 20:15:00,20,1,1360.851148,1380.4521628398363,1378.7323066047506,1380.1686816018005,1362.026288,1380.1686816018005,Q75 (Peak-Stage2),-19.317533601800505,9.658766800900253,Over-forecast
2021-05-06 20:30:00,20,1,1365.667888,1385.7768788479532,1386.4984654518169,1385.4434482400206,1366.1975,1385.4434482400206,Q75 (Peak-Stage2),-19.775560240020695,9.887780120010348,Over-forecast
2021-05-06 20:45:00,20,1,1375.605832,1380.6150480216047,1388.4366220774514,1386.2978804096856,1377.48906,1386.2978804096856,Q75 (Peak-Stage2),-10.69204840968564,5.34602420484282,Over-forecast
2021-05-06 21:00:00,21,1,1386.743772,1391.7729748717918,1398.561827208891,1396.3720584134735,1388.165344,1396.3720584134735,Q75 (Peak-Stage2),-9.628286413473461,4.8141432067367305,Over-forecast
2021-05-06 21:15:00,21,1,1398.827808,1413.7126920256376,1410.22443758969,1412.2095878485015,1403.566436,1412.2095878485015,Q75 (Peak-Stage2),-13.381779848501537,6.690889924250769,Over-forecast
2021-05-06 21:30:00,21,1,1414.34206,1432.47957280324,1432.13869235627,1439.2187745534056,1419.48072,1439.2187745534056,Q75 (Peak-Stage2),-24.87671455340569,12.438357276702845,Over-forecast
2021-05-06 21:45:00,21,1,1429.761604,1444.0932108161448,1447.058760322739,1452.7901173395508,1437.329464,1452.7901173395508,Q75 (Peak-Stage2),-23.028513339550727,11.514256669775364,Over-forecast
2021-05-06 22:00:00,22,0,1448.1449,1468.3214975435558,1472.07805527654,1478.9519349513123,1461.4932,1472.07805527654,Q67 (Off-Peak),-23.933155276539992,11.966577638269996,Over-forecast
2021-05-06 22:15:00,22,0,1469.129784,1487.1197236115358,1494.6389950161365,1498.6075348505594,1481.60996,1494.6389950161365,Q67 (Off-Peak),-25.509211016136533,12.754605508068266,Over-forecast
2021-05-06 22:30:00,22,0,1493.02608,1523.4915344173155,1521.6836628407884,1523.077767695873,1507.816768,1521.6836628407884,Q67 (Off-Peak),-28.657582840788336,14.328791420394168,Over-forecast
2021-05-06 22:45:00,22,0,1523.395232,1565.8906769221285,1563.4573403973675,1564.5333968185423,1537.57954,1563.4573403973675,Q67 (Off-Peak),-40.06210839736741,20.031054198683705,Over-forecast
2021-05-06 23:00:00,23,0,1552.825304,1594.608129835285,1595.1397058797063,1593.7000012164278,1566.602088,1595.1397058797063,Q67 (Off-Peak),-42.31440187970634,21.15720093985317,Over-forecast
2021-05-06 23:15:00,23,0,1575.879792,1616.3076118535407,1617.5462776397428,1619.793086566733,1590.021448,1617.5462776397428,Q67 (Off-Peak),-41.66648563974286,20.83324281987143,Over-forecast
2021-05-06 23:30:00,23,0,1590.117,1627.9578321443594,1626.5904482810213,1629.7199395892414,1603.942316,1626.5904482810213,Q67 (Off-Peak),-36.47344828102132,18.23672414051066,Over-forecast
2021-05-06 23:45:00,23,0,1596.21022,1631.6250933872675,1632.6250951354436,1634.189602231477,1610.213732,1632.6250951354436,Q67 (Off-Peak),-36.41487513544371,18.207437567721854,Over-forecast
2021-05-07 00:00:00,0,0,1591.536596,1615.796141626099,1619.922839850952,1623.685932615395,1608.076412,1619.922839850952,Q67 (Off-Peak),-28.38624385095204,14.19312192547602,Over-forecast
2021-05-07 00:15:00,0,0,1576.94172,1595.991159298116,1593.23754327863,1596.39630253138,1591.158892,1593.23754327863,Q67 (Off-Peak),-16.295823278629996,8.147911639314998,Over-forecast
2021-05-07 00:30:00,0,0,1556.878448,1567.3953131556138,1564.5552585119617,1568.0487662861472,1570.147532,1564.5552585119617,Q67 (Off-Peak),-7.676810511961776,3.838405255980888,Over-forecast
2021-05-07 00:45:00,0,0,1531.770668,1531.8253336560065,1532.0761184230444,1534.813778225414,1543.868828,1532.0761184230444,Q67 (Off-Peak),-0.30545042304447634,0.15272521152223817,Over-forecast
2021-05-07 01:00:00,1,0,1498.076592,1488.9784462508478,1491.944799936366,1487.4012648000353,1516.16488,1491.944799936366,Q67 (Off-Peak),6.1317920636338386,6.1317920636338386,Under-forecast
2021-05-07 01:15:00,1,0,1465.7513,1456.8020947298196,1458.4377269396066,1459.5797192530597,1485.502312,1458.4377269396066,Q67 (Off-Peak),7.31357306039331,7.31357306039331,Under-forecast
2021-05-07 01:30:00,1,0,1436.646852,1434.3457711246838,1422.9982608610326,1429.225765281212,1455.985012,1422.9982608610326,Q67 (Off-Peak),13.648591138967504,13.648591138967504,Under-forecast
2021-05-07 01:45:00,1,0,1408.192772,1402.2616514914384,1397.305627939718,1397.203341988487,1427.61278,1397.305627939718,Q67 (Off-Peak),10.887144060282026,10.887144060282026,Under-forecast
2021-05-07 02:00:00,2,0,1383.768608,1375.1086387393968,1375.0092922285266,1376.520846075977,1403.816188,1375.0092922285266,Q67 (Off-Peak),8.759315771473439,8.759315771473439,Under-forecast
2021-05-07 02:15:00,2,0,1356.14942,1349.6805626238367,1349.0700562562645,1352.792856949029,1379.954428,1349.0700562562645,Q67 (Off-Peak),7.079363743735485,7.079363743735485,Under-forecast
2021-05-07 02:30:00,2,0,1335.046224,1330.8689045779035,1332.0591446945632,1333.7451155910946,1356.314512,1332.0591446945632,Q67 (Off-Peak),2.987079305436737,2.987079305436737,Under-forecast
2021-05-07 02:45:00,2,0,1315.671508,1313.7022005669285,1315.218227475302,1313.223476294172,1334.746064,1315.218227475302,Q67 (Off-Peak),0.45328052469790237,0.45328052469790237,Under-forecast
2021-05-07 03:00:00,3,0,1294.2021,1293.3188346911766,1296.1261133459657,1296.457488303773,1315.083952,1296.1261133459657,Q67 (Off-Peak),-1.9240133459657045,0.9620066729828523,Over-forecast
2021-05-07 03:15:00,3,0,1276.786688,1278.3733195590817,1277.5809707478572,1280.3050810607203,1294.17718,1277.5809707478572,Q67 (Off-Peak),-0.7942827478573236,0.3971413739286618,Over-forecast
2021-05-07 03:30:00,3,0,1259.015584,1260.4065879223033,1258.7131777709965,1262.9353571453426,1274.108932,1258.7131777709965,Q67 (Off-Peak),0.302406229003509,0.302406229003509,Under-forecast
2021-05-07 03:45:00,3,0,1243.09968,1241.6057727619725,1238.1229696239086,1243.412588174214,1253.625704,1238.1229696239086,Q67 (Off-Peak),4.976710376091432,4.976710376091432,Under-forecast
2021-05-07 04:00:00,4,0,1227.96474,1222.7987506745246,1226.8858679848545,1229.8260370956657,1237.603,1226.8858679848545,Q67 (Off-Peak),1.0788720151454072,1.0788720151454072,Under-forecast
2021-05-07 04:15:00,4,0,1213.268168,1209.1492804285745,1210.4863109574696,1212.8180558695708,1222.78598,1210.4863109574696,Q67 (Off-Peak),2.7818570425304188,2.7818570425304188,Under-forecast
2021-05-07 04:30:00,4,0,1205.401468,1203.0225034502812,1205.695320079684,1212.8288690517193,1211.94566,1205.695320079684,Q67 (Off-Peak),-0.2938520796840294,0.1469260398420147,Over-forecast
2021-05-07 04:45:00,4,0,1204.844696,1204.60828792842,1201.8357943365086,1204.544946329324,1208.171412,1201.8357943365086,Q67 (Off-Peak),3.0089016634915424,3.0089016634915424,Under-forecast
2021-05-07 05:00:00,5,0,1206.775764,1204.0987148034608,1203.2977471436843,1206.8837814431088,1209.856256,1203.2977471436843,Q67 (Off-Peak),3.478016856315662,3.478016856315662,Under-forecast
2021-05-07 05:15:00,5,0,1210.652376,1211.3842075613616,1208.3176785337364,1212.981750351766,1212.871992,1208.3176785337364,Q67 (Off-Peak),2.3346974662636057,2.3346974662636057,Under-forecast
2021-05-07 05:30:00,5,0,1209.750608,1211.1750506950368,1209.3157663117183,1217.1594551865005,1209.431668,1209.3157663117183,Q67 (Off-Peak),0.43484168828172187,0.43484168828172187,Under-forecast
2021-05-07 05:45:00,5,0,1201.070604,1201.128345924463,1199.775922608142,1205.096065409984,1199.102248,1199.775922608142,Q67 (Off-Peak),1.294681391857921,1.294681391857921,Under-forecast
2021-05-07 06:00:00,6,0,1182.291396,1178.2666532254068,1179.447688297293,1180.483939392873,1182.89724,1179.447688297293,Q67 (Off-Peak),2.843707702706979,2.843707702706979,Under-forecast
2021-05-07 06:15:00,6,0,1155.857484,1145.2593690377082,1141.0663174855756,1145.7732982067537,1157.8437,1141.0663174855756,Q67 (Off-Peak),14.791166514424503,14.791166514424503,Under-forecast
2021-05-07 06:30:00,6,0,1137.779664,1124.9178830788017,1124.4643417039454,1127.8962173649504,1140.41964,1124.4643417039454,Q67 (Off-Peak),13.315322296054546,13.315322296054546,Under-forecast
2021-05-07 06:45:00,6,0,1124.711072,1104.720894979511,1107.7971536706702,1105.9580223751025,1125.632832,1107.7971536706702,Q67 (Off-Peak),16.913918329329817,16.913918329329817,Under-forecast
2021-05-07 07:00:00,7,0,1117.460312,1102.5081047318995,1102.4425217626967,1103.9144241440504,1118.518664,1102.4425217626967,Q67 (Off-Peak),15.017790237303188,15.017790237303188,Under-forecast
2021-05-07 07:15:00,7,0,1124.9231,1117.1709328601332,1124.281618055138,1119.600164503098,1121.445308,1124.281618055138,Q67 (Off-Peak),0.64148194486188,0.64148194486188,Under-forecast
