DateTime,Hour,Is_Peak,Actual_Load_kW,Forecast_Mean_kW,Forecast_Q67_kW,Forecast_Naive_kW,Forecast_Hybrid_kW,Deviation_kW,Penalty_INR,Forecast_Type
2019-10-05 04:15:00,4,0,1022.0,1020.9872558870186,1019.9278392122154,1013.0,1020.9872558870186,1.0127441129814088,1.0127441129814088,Mean (Off-Peak)
2019-10-05 04:30:00,4,0,1015.0,1012.69140953265,1013.3929939634112,1011.0,1012.69140953265,2.3085904673499726,2.3085904673499726,Mean (Off-Peak)
2019-10-05 04:45:00,4,0,1012.0,1013.0873387269482,1009.2406461139418,1008.0,1013.0873387269482,-1.0873387269482464,0.5436693634741232,Mean (Off-Peak)
2019-10-05 05:00:00,5,0,1013.0,1012.74768455049,1006.7457143529732,1010.0,1012.74768455049,0.2523154495099788,0.2523154495099788,Mean (Off-Peak)
2019-10-05 05:15:00,5,0,1015.0,1011.0776947542132,1012.113775519742,1014.0,1011.0776947542132,3.922305245786788,3.922305245786788,Mean (Off-Peak)
2019-10-05 05:30:00,5,0,1020.0,1017.3984960423796,1019.2938537464588,1025.0,1017.3984960423796,2.6015039576203662,2.6015039576203662,Mean (Off-Peak)
2019-10-05 05:45:00,5,0,1031.0,1032.233953744011,1031.8675534164618,1044.0,1032.233953744011,-1.2339537440109325,0.6169768720054662,Mean (Off-Peak)
2019-10-05 06:00:00,6,0,1041.0,1042.748077197347,1044.790586749591,1068.0,1042.748077197347,-1.7480771973469018,0.8740385986734509,Mean (Off-Peak)
2019-10-05 06:15:00,6,0,1057.0,1056.8915308144103,1059.3958773239171,1097.0,1056.8915308144103,0.1084691855896835,0.1084691855896835,Mean (Off-Peak)
2019-10-05 06:30:00,6,0,1058.0,1058.305749166822,1056.6797144396285,1111.0,1058.305749166822,-0.3057491668218972,0.1528745834109486,Mean (Off-Peak)
2019-10-05 06:45:00,6,0,1058.0,1062.907948487551,1060.169226056981,1117.0,1062.907948487551,-4.907948487551039,2.4539742437755194,Mean (Off-Peak)
2019-10-05 07:00:00,7,0,1063.0,1066.5368769249822,1062.3430300162406,1127.0,1066.5368769249822,-3.536876924982153,1.7684384624910765,Mean (Off-Peak)
2019-10-05 07:15:00,7,0,1081.0,1084.8895019825666,1084.363833540489,1151.0,1084.8895019825666,-3.8895019825665713,1.9447509912832857,Mean (Off-Peak)
2019-10-05 07:30:00,7,0,1102.0,1102.777133641579,1096.8508633144884,1179.0,1102.777133641579,-0.7771336415789847,0.3885668207894923,Mean (Off-Peak)
2019-10-05 07:45:00,7,0,1127.0,1123.9214381556856,1129.532328131068,1213.0,1123.9214381556856,3.078561844314436,3.078561844314436,Mean (Off-Peak)
2019-10-05 08:00:00,8,0,1150.0,1153.42943553864,1150.217550117223,1252.0,1153.42943553864,-3.429435538640064,1.714717769320032,Mean (Off-Peak)
2019-10-05 08:15:00,8,0,1186.0,1185.924178312747,1190.4965332969032,1295.0,1185.924178312747,0.0758216872529828,0.0758216872529828,Mean (Off-Peak)
2019-10-05 08:30:00,8,0,1229.0,1228.2040114384615,1231.6276653599668,1337.0,1228.2040114384615,0.7959885615384792,0.7959885615384792,Mean (Off-Peak)
2019-10-05 08:45:00,8,0,1270.0,1264.430949337779,1270.3644003684733,1378.0,1264.430949337779,5.569050662220889,5.569050662220889,Mean (Off-Peak)
2019-10-05 09:00:00,9,0,1315.0,1316.8486144000165,1312.964731334236,1430.0,1316.8486144000165,-1.8486144000164584,0.9243072000082292,Mean (Off-Peak)
2019-10-05 09:15:00,9,0,1367.0,1369.2189122985687,1370.020288859714,1476.0,1369.2189122985687,-2.218912298568739,1.1094561492843695,Mean (Off-Peak)
2019-10-05 09:30:00,9,0,1420.0,1420.407770648428,1430.5167333109723,1520.0,1420.407770648428,-0.4077706484279133,0.2038853242139566,Mean (Off-Peak)
2019-10-05 09:45:00,9,0,1462.0,1460.6453050498592,1464.0176387907811,1555.0,1460.6453050498592,1.3546949501408108,1.3546949501408108,Mean (Off-Peak)
2019-10-05 10:00:00,10,0,1497.0,1496.8427498292922,1500.0390124192857,1582.0,1496.8427498292922,0.1572501707078117,0.1572501707078117,Mean (Off-Peak)
2019-10-05 10:15:00,10,0,1529.0,1531.0136963157654,1531.4396777681427,1612.0,1531.0136963157654,-2.013696315765401,1.0068481578827004,Mean (Off-Peak)
2019-10-05 10:30:00,10,0,1564.0,1567.6553418670703,1566.9482802276182,1638.0,1567.6553418670703,-3.65534186707032,1.82767093353516,Mean (Off-Peak)
2019-10-05 10:45:00,10,0,1586.0,1586.603364840456,1589.626297051605,1656.0,1586.603364840456,-0.6033648404559244,0.3016824202279622,Mean (Off-Peak)
2019-10-05 11:00:00,11,0,1599.0,1596.5253368850306,1599.653095602364,1668.0,1596.5253368850306,2.4746631149694167,2.4746631149694167,Mean (Off-Peak)
2019-10-05 11:15:00,11,0,1612.0,1614.0143948472423,1619.5236389387494,1678.0,1614.0143948472423,-2.014394847242329,1.0071974236211645,Mean (Off-Peak)
2019-10-05 11:30:00,11,0,1621.0,1618.2499212975008,1621.0381514467292,1680.0,1618.2499212975008,2.750078702499195,2.750078702499195,Mean (Off-Peak)
2019-10-05 11:45:00,11,0,1627.0,1624.9288816996082,1625.0253547739171,1679.0,1624.9288816996082,2.071118300391845,2.071118300391845,Mean (Off-Peak)
2019-10-05 12:00:00,12,0,1624.0,1619.9099974409328,1626.5728172627914,1670.0,1619.9099974409328,4.090002559067216,4.090002559067216,Mean (Off-Peak)
2019-10-05 12:15:00,12,0,1623.0,1622.064440922592,1624.2657365765524,1664.0,1622.064440922592,0.9355590774080156,0.9355590774080156,Mean (Off-Peak)
2019-10-05 12:30:00,12,0,1616.0,1617.5513527489893,1622.4059241116363,1649.0,1617.5513527489893,-1.5513527489893022,0.7756763744946511,Mean (Off-Peak)
2019-10-05 12:45:00,12,0,1600.0,1598.5484196371683,1598.7945622898253,1628.0,1598.5484196371683,1.4515803628316917,1.4515803628316917,Mean (Off-Peak)
2019-10-05 13:00:00,13,0,1583.0,1583.8541570088526,1583.5843231569522,1613.0,1583.8541570088526,-0.8541570088525532,0.4270785044262766,Mean (Off-Peak)
2019-10-05 13:15:00,13,0,1548.0,1546.175692340517,1545.0877173626118,1575.0,1546.175692340517,1.824307659483111,1.824307659483111,Mean (Off-Peak)
2019-10-05 13:30:00,13,0,1538.0,1540.375877006275,1541.9530350660075,1564.0,1540.375877006275,-2.3758770062750045,1.1879385031375025,Mean (Off-Peak)
2019-10-05 13:45:00,13,0,1538.0,1534.1238211552986,1533.9876032143238,1562.0,1534.1238211552986,3.8761788447013714,3.8761788447013714,Mean (Off-Peak)
2019-10-05 14:00:00,14,0,1541.0,1534.408713210624,1536.827125817931,1565.0,1534.408713210624,6.591286789375999,6.591286789375999,Mean (Off-Peak)
2019-10-05 14:15:00,14,0,1556.0,1559.1686076865833,1560.3405688133437,1579.0,1559.1686076865833,-3.1686076865833,1.58430384329165,Mean (Off-Peak)
2019-10-05 14:30:00,14,0,1569.0,1567.7082458651091,1567.5257178860518,1589.0,1567.7082458651091,1.29175413489088,1.29175413489088,Mean (Off-Peak)
2019-10-05 14:45:00,14,0,1577.0,1577.2427054488417,1575.1151654569574,1592.0,1577.2427054488417,-0.2427054488416615,0.1213527244208307,Mean (Off-Peak)
2019-10-05 15:00:00,15,0,1579.0,1578.120652828531,1579.8660204478902,1592.0,1578.120652828531,0.8793471714689076,0.8793471714689076,Mean (Off-Peak)
2019-10-05 15:15:00,15,0,1583.0,1583.5476643575091,1582.6572589994837,1594.0,1583.5476643575091,-0.5476643575091202,0.2738321787545601,Mean (Off-Peak)
2019-10-05 15:30:00,15,0,1584.0,1583.9761294240336,1586.010412872911,1597.0,1583.9761294240336,0.0238705759663844,0.0238705759663844,Mean (Off-Peak)
2019-10-05 15:45:00,15,0,1579.0,1581.5832532012528,1580.9513711496272,1602.0,1581.5832532012528,-2.5832532012527736,1.2916266006263868,Mean (Off-Peak)
2019-10-05 16:00:00,16,0,1571.0,1572.8300688654438,1570.866975631246,1595.0,1572.8300688654438,-1.830068865443764,0.9150344327218818,Mean (Off-Peak)
2019-10-05 16:15:00,16,0,1566.0,1567.9475992992973,1565.7937799499634,1591.0,1567.9475992992973,-1.9475992992972808,0.9737996496486404,Mean (Off-Peak)
2019-10-05 16:30:00,16,0,1561.0,1561.6138649522916,1558.7990074312982,1586.0,1561.6138649522916,-0.6138649522915784,0.3069324761457892,Mean (Off-Peak)
2019-10-05 16:45:00,16,0,1554.0,1554.4643789546583,1550.7732462179822,1578.0,1554.4643789546583,-0.4643789546582866,0.2321894773291433,Mean (Off-Peak)
2019-10-05 17:00:00,17,0,1546.0,1545.3813816318225,1544.313644013755,1569.0,1545.3813816318225,0.6186183681775219,0.6186183681775219,Mean (Off-Peak)
2019-10-05 17:15:00,17,0,1531.0,1530.9953366224922,1536.2553718137374,1563.0,1530.9953366224922,0.004663377507768,0.004663377507768,Mean (Off-Peak)
2019-10-05 17:30:00,17,0,1519.0,1517.4149707347776,1522.0750063318114,1551.0,1517.4149707347776,1.5850292652223743,1.5850292652223743,Mean (Off-Peak)
2019-10-05 17:45:00,17,0,1503.0,1501.9750360304572,1507.9033856344436,1535.0,1501.9750360304572,1.024963969542796,1.024963969542796,Mean (Off-Peak)
2019-10-05 18:00:00,18,1,1494.0,1494.7609325382684,1496.2829772780226,1523.0,1496.2829772780226,-2.2829772780225994,1.1414886390112997,Q67 (Peak)
2019-10-05 18:15:00,18,1,1488.0,1486.900811539938,1489.1718824287443,1521.0,1489.1718824287443,-1.1718824287443113,0.5859412143721556,Q67 (Peak)
2019-10-05 18:30:00,18,1,1505.0,1504.0387254443622,1507.666753300977,1542.0,1507.666753300977,-2.666753300977007,1.3333766504885034,Q67 (Peak)
2019-10-05 18:45:00,18,1,1564.0,1561.48271528253,1567.4030123923662,1585.0,1567.4030123923662,-3.403012392366236,1.701506196183118,Q67 (Peak)
2019-10-05 19:00:00,19,1,1593.0,1584.3296770442848,1586.2041811681634,1618.0,1586.2041811681634,6.795818831836641,6.795818831836641,Q67 (Peak)
2019-10-05 19:15:00,19,1,1585.0,1576.43153759836,1570.82243796713,1617.0,1570.82243796713,14.1775620328699,14.1775620328699,Q67 (Peak)
2019-10-05 19:30:00,19,1,1569.0,1579.2659939697855,1579.6587140423833,1616.0,1579.6587140423833,-10.65871404238328,5.32935702119164,Q67 (Peak)
2019-10-05 19:45:00,19,1,1550.0,1557.1186300168663,1558.0731995404296,1610.0,1558.0731995404296,-8.073199540429641,4.036599770214821,Q67 (Peak)
2019-10-05 20:00:00,20,1,1532.0,1534.7412975815275,1536.0297886502249,1592.0,1536.0297886502249,-4.029788650224873,2.0148943251124365,Q67 (Peak)
2019-10-05 20:15:00,20,1,1512.0,1508.9223074646984,1509.4731923167744,1576.0,1509.4731923167744,2.52680768322557,2.52680768322557,Q67 (Peak)
2019-10-05 20:30:00,20,1,1496.0,1494.146616639834,1503.3824708587763,1561.0,1503.3824708587763,-7.382470858776287,3.691235429388144,Q67 (Peak)
2019-10-05 20:45:00,20,1,1472.0,1472.048371879354,1476.379929580134,1546.0,1476.379929580134,-4.379929580134103,2.189964790067052,Q67 (Peak)
2019-10-05 21:00:00,21,1,1448.0,1454.7218316960211,1459.549690835993,1521.0,1459.549690835993,-11.549690835993031,5.7748454179965165,Q67 (Peak)
2019-10-05 21:15:00,21,1,1411.0,1412.000238840866,1417.288647039621,1497.0,1417.288647039621,-6.2886470396210825,3.1443235198105413,Q67 (Peak)
2019-10-05 21:30:00,21,1,1375.0,1376.6693670369764,1378.5604047762954,1477.0,1378.5604047762954,-3.5604047762954,1.7802023881476998,Q67 (Peak)
2019-10-05 21:45:00,21,1,1350.0,1352.3180317410863,1353.9812434058636,1458.0,1353.9812434058636,-3.981243405863552,1.990621702931776,Q67 (Peak)
2019-10-05 22:00:00,22,0,1330.0,1327.9696944202767,1328.0430072637096,1442.0,1328.0430072637096,1.956992736290431,1.956992736290431,Q67 (Peak)
2019-10-05 22:15:00,22,0,1310.0,1305.7190954080256,1306.5004744814055,1428.0,1306.5004744814055,3.4995255185945098,3.4995255185945098,Q67 (Peak)
2019-10-05 22:30:00,22,0,1306.0,1306.6115157262905,1308.5839703262493,1424.0,1308.5839703262493,-2.5839703262493003,1.2919851631246502,Q67 (Peak)
2019-10-05 22:45:00,22,0,1298.0,1293.9110160544628,1294.3024121614726,1431.0,1294.3024121614726,3.697587838527397,3.697587838527397,Q67 (Peak)
2019-10-05 23:00:00,23,0,1297.0,1296.250448021402,1294.8030591067163,1436.0,1296.250448021402,0.7495519785979923,0.7495519785979923,Mean (Off-Peak)
2019-10-05 23:15:00,23,0,1298.0,1299.1084662992798,1305.0308727606716,1435.0,1299.1084662992798,-1.1084662992798258,0.5542331496399129,Mean (Off-Peak)
2019-10-05 23:30:00,23,0,1297.0,1296.4983162650692,1300.1078066270725,1434.0,1296.4983162650692,0.5016837349307934,0.5016837349307934,Mean (Off-Peak)
2019-10-05 23:45:00,23,0,1295.0,1295.510556795546,1296.563600005878,1424.0,1295.510556795546,-0.5105567955461083,0.2552783977730541,Mean (Off-Peak)
2019-10-06 00:00:00,0,0,1289.0,1291.249350409542,1291.7653436372934,1409.0,1291.249350409542,-2.249350409542103,1.1246752047710515,Mean (Off-Peak)
2019-10-06 00:15:00,0,0,1277.0,1276.939263487993,1277.815438100438,1379.0,1276.939263487993,0.0607365120069971,0.0607365120069971,Mean (Off-Peak)
2019-10-06 00:30:00,0,0,1264.0,1265.0889657618598,1269.0025299756985,1347.0,1265.0889657618598,-1.088965761859754,0.544482880929877,Mean (Off-Peak)
2019-10-06 00:45:00,0,0,1246.0,1242.0208150498186,1246.0091835775963,1317.0,1242.0208150498186,3.979184950181434,3.979184950181434,Mean (Off-Peak)
2019-10-06 01:00:00,1,0,1225.0,1224.3206449015445,1232.1039732948825,1282.0,1224.3206449015445,0.6793550984555168,0.6793550984555168,Mean (Off-Peak)
2019-10-06 01:15:00,1,0,1203.0,1203.53435185061,1204.8058289939895,1248.0,1203.53435185061,-0.5343518506099372,0.2671759253049686,Mean (Off-Peak)
2019-10-06 01:30:00,1,0,1180.0,1177.157607423341,1177.96085433663,1215.0,1177.157607423341,2.8423925766589946,2.8423925766589946,Mean (Off-Peak)
2019-10-06 01:45:00,1,0,1159.0,1159.5769661659872,1159.0204313893018,1191.0,1159.5769661659872,-0.5769661659871872,0.2884830829935936,Mean (Off-Peak)
2019-10-06 02:00:00,2,0,1138.0,1137.3282811939775,1137.5374950920582,1169.0,1137.3282811939775,0.6717188060224544,0.6717188060224544,Mean (Off-Peak)
2019-10-06 02:15:00,2,0,1117.0,1118.0711014714475,1115.7155471353174,1147.0,1118.0711014714475,-1.0711014714474911,0.5355507357237457,Mean (Off-Peak)
2019-10-06 02:30:00,2,0,1101.0,1102.4608126625549,1100.2518095708836,1124.0,1102.4608126625549,-1.460812662554872,0.730406331277436,Mean (Off-Peak)
2019-10-06 02:45:00,2,0,1085.0,1085.3202154163332,1086.4051748361992,1110.0,1085.3202154163332,-0.3202154163332125,0.1601077081666062,Mean (Off-Peak)
2019-10-06 03:00:00,3,0,1071.0,1070.3414720227806,1069.9423477110429,1094.0,1070.3414720227806,0.6585279772193644,0.6585279772193644,Mean (Off-Peak)
2019-10-06 03:15:00,3,0,1058.0,1056.6826324782594,1058.6731125074696,1081.0,1056.6826324782594,1.3173675217406071,1.3173675217406071,Mean (Off-Peak)
2019-10-06 03:30:00,3,0,1045.0,1042.0839442036786,1050.2221865109766,1070.0,1042.0839442036786,2.916055796321416,2.916055796321416,Mean (Off-Peak)
2019-10-06 03:45:00,3,0,1030.0,1027.742268734871,1032.2750554390084,1060.0,1027.742268734871,2.257731265128996,2.257731265128996,Mean (Off-Peak)
2019-10-06 04:00:00,4,0,1023.0,1026.3817752619557,1025.570842266948,1052.0,1026.3817752619557,-3.3817752619556813,1.690887630977841,Mean (Off-Peak)
2019-10-06 04:15:00,4,0,1015.0,1016.466519193516,1016.211977673128,1044.0,1016.466519193516,-1.4665191935159785,0.7332595967579891,Mean (Off-Peak)
2019-10-06 04:30:00,4,0,1010.0,1008.6755183883546,1008.1261717902964,1042.0,1008.6755183883546,1.3244816116454103,1.3244816116454103,Mean (Off-Peak)
2019-10-06 04:45:00,4,0,1007.0,1007.260436622041,1002.6845896135256,1038.0,1007.260436622041,-0.2604366220409702,0.1302183110204851,Mean (Off-Peak)
2019-10-06 05:00:00,5,0,1006.0,1003.5912575002596,1004.3193338070104,1038.0,1003.5912575002596,2.408742499740356,2.408742499740356,Mean (Off-Peak)
2019-10-06 05:15:00,5,0,1004.0,1004.7540951195708,1005.0842644410296,1042.0,1004.7540951195708,-0.7540951195708203,0.3770475597854101,Mean (Off-Peak)
2019-10-06 05:30:00,5,0,1003.0,998.8656119962948,1003.4725168702224,1053.0,998.8656119962948,4.134388003705226,4.134388003705226,Mean (Off-Peak)
2019-10-06 05:45:00,5,0,1006.0,1003.6029914497592,1004.9841816076354,1076.0,1003.6029914497592,2.3970085502407983,2.3970085502407983,Mean (Off-Peak)
2019-10-06 06:00:00,6,0,1005.0,1001.4009046506349,1002.2610041709612,1098.0,1001.4009046506349,3.599095349365143,3.599095349365143,Mean (Off-Peak)
2019-10-06 06:15:00,6,0,1008.0,1004.8163797245976,1005.18632291893,1125.0,1004.8163797245976,3.1836202754024043,3.1836202754024043,Mean (Off-Peak)
2019-10-06 06:30:00,6,0,1002.0,999.8152463531444,996.5810988267108,1137.0,999.8152463531444,2.1847536468555973,2.1847536468555973,Mean (Off-Peak)
2019-10-06 06:45:00,6,0,997.0,993.1709024279312,997.3998437862696,1142.0,993.1709024279312,3.829097572068804,3.829097572068804,Mean (Off-Peak)
2019-10-06 07:00:00,7,0,996.0,993.1922860001664,998.3295300682134,1150.0,993.1922860001664,2.807713999833595,2.807713999833595,Mean (Off-Peak)
2019-10-06 07:15:00,7,0,1004.0,1004.3907163371484,1004.9797891611792,1175.0,1004.3907163371484,-0.390716337148433,0.1953581685742165,Mean (Off-Peak)
2019-10-06 07:30:00,7,0,1018.0,1016.2325024814606,1021.9628672573506,1204.0,1016.2325024814606,1.7674975185393578,1.7674975185393578,Mean (Off-Peak)
2019-10-06 07:45:00,7,0,1021.0,1015.7615099478415,1019.0578146612352,1235.0,1015.7615099478415,5.238490052158454,5.238490052158454,Mean (Off-Peak)
2019-10-06 08:00:00,8,0,1036.0,1042.6661199591204,1043.8299827750225,1266.0,1042.6661199591204,-6.666119959120351,3.333059979560176,Mean (Off-Peak)
2019-10-06 08:15:00,8,0,1060.0,1061.2061029384886,1067.499561261884,1311.0,1061.2061029384886,-1.2061029384885842,0.6030514692442921,Mean (Off-Peak)
2019-10-06 08:30:00,8,0,1087.0,1084.3068068850848,1089.5732936185966,1359.0,1084.3068068850848,2.693193114915175,2.693193114915175,Mean (Off-Peak)
2019-10-06 08:45:00,8,0,1113.0,1114.962819919084,1113.184044148922,1402.0,1114.962819919084,-1.9628199190840403,0.9814099595420204,Mean (Off-Peak)
2019-10-06 09:00:00,9,0,1135.0,1137.663614082476,1134.105943622588,1445.0,1137.663614082476,-2.663614082475988,1.331807041237994,Mean (Off-Peak)
2019-10-06 09:15:00,9,0,1162.0,1161.027509245782,1163.557648734244,1488.0,1161.027509245782,0.9724907542179152,0.9724907542179152,Mean (Off-Peak)
2019-10-06 09:30:00,9,0,1192.0,1194.811086117219,1200.524738335125,1539.0,1194.811086117219,-2.81108611721902,1.40554305860951,Mean (Off-Peak)
2019-10-06 09:45:00,9,0,1216.0,1217.106986086097,1211.66647843254,1571.0,1217.106986086097,-1.1069860860970948,0.5534930430485474,Mean (Off-Peak)
2019-10-06 10:00:00,10,0,1237.0,1241.2200925612044,1242.0344819449272,1601.0,1241.2200925612044,-4.22009256120441,2.110046280602205,Mean (Off-Peak)
2019-10-06 10:15:00,10,0,1260.0,1258.9948093989012,1262.2545081449894,1624.0,1258.9948093989012,1.005190601098775,1.005190601098775,Mean (Off-Peak)
2019-10-06 10:30:00,10,0,1287.0,1283.4766468981115,1292.5760312661864,1645.0,1283.4766468981115,3.5233531018884605,3.5233531018884605,Mean (Off-Peak)
2019-10-06 10:45:00,10,0,1306.0,1304.235102117687,1309.4171066541128,1665.0,1304.235102117687,1.7648978823131074,1.7648978823131074,Mean (Off-Peak)
2019-10-06 11:00:00,11,0,1316.0,1315.9874396570451,1319.187621710838,1672.0,1315.9874396570451,0.0125603429548846,0.0125603429548846,Mean (Off-Peak)
2019-10-06 11:15:00,11,0,1328.0,1328.2443700337317,1333.075328570583,1674.0,1328.2443700337317,-0.2443700337316841,0.122185016865842,Mean (Off-Peak)
2019-10-06 11:30:00,11,0,1332.0,1330.983530801207,1329.3207710903305,1674.0,1330.983530801207,1.0164691987929473,1.0164691987929473,Mean (Off-Peak)
2019-10-06 11:45:00,11,0,1331.0,1329.4366918801345,1335.4754159899232,1668.0,1329.4366918801345,1.5633081198654963,1.5633081198654963,Mean (Off-Peak)
2019-10-06 12:00:00,12,0,1330.0,1330.4575396390371,1334.7402236973626,1671.0,1330.4575396390371,-0.4575396390371224,0.2287698195185612,Mean (Off-Peak)
2019-10-06 12:15:00,12,0,1330.0,1330.3822964678136,1330.4600635829113,1673.0,1330.3822964678136,-0.3822964678136031,0.1911482339068015,Mean (Off-Peak)
2019-10-06 12:30:00,12,0,1327.0,1325.1444353019008,1326.3595234263228,1665.0,1325.1444353019008,1.855564698099215,1.855564698099215,Mean (Off-Peak)
2019-10-06 12:45:00,12,0,1320.0,1320.3652499781044,1320.20785548778,1645.0,1320.3652499781044,-0.3652499781044298,0.1826249890522149,Mean (Off-Peak)
2019-10-06 13:00:00,13,0,1313.0,1315.3216422324058,1313.522363388492,1633.0,1315.3216422324058,-2.321642232405793,1.1608211162028963,Mean (Off-Peak)
2019-10-06 13:15:00,13,0,1295.0,1295.8561686373812,1295.394755363891,1597.0,1295.8561686373812,-0.8561686373811881,0.428084318690594,Mean (Off-Peak)
2019-10-06 13:30:00,13,0,1287.0,1289.6210325013344,1287.796323687483,1582.0,1289.6210325013344,-2.621032501334412,1.310516250667206,Mean (Off-Peak)
2019-10-06 13:45:00,13,0,1284.0,1282.9505391491573,1286.4692291497097,1581.0,1282.9505391491573,1.0494608508427063,1.0494608508427063,Mean (Off-Peak)
2019-10-06 14:00:00,14,0,1283.0,1281.6817496522672,1278.8489425742528,1590.0,1281.6817496522672,1.3182503477328282,1.3182503477328282,Mean (Off-Peak)
2019-10-06 14:15:00,14,0,1289.0,1289.7515156383631,1288.8758908957136,1609.0,1289.7515156383631,-0.7515156383631165,0.3757578191815582,Mean (Off-Peak)
2019-10-06 14:30:00,14,0,1290.0,1284.03906341638,1287.941333795951,1628.0,1284.03906341638,5.960936583619969,5.960936583619969,Mean (Off-Peak)
2019-10-06 14:45:00,14,0,1289.0,1291.544146670936,1288.8590634075574,1635.0,1291.544146670936,-2.544146670936016,1.2720733354680078,Mean (Off-Peak)
2019-10-06 15:00:00,15,0,1284.0,1282.3994416987175,1283.9282962961388,1641.0,1282.3994416987175,1.60055830128249,1.60055830128249,Mean (Off-Peak)
2019-10-06 15:15:00,15,0,1279.0,1278.404747660506,1279.5366135196748,1644.0,1278.404747660506,0.5952523394939817,0.5952523394939817,Mean (Off-Peak)
2019-10-06 15:30:00,15,0,1279.0,1276.8928768729436,1281.1814724017524,1643.0,1276.8928768729436,2.1071231270564112,2.1071231270564112,Mean (Off-Peak)
2019-10-06 15:45:00,15,0,1271.0,1268.8861517872276,1268.7569517810227,1641.0,1268.8861517872276,2.113848212772382,2.113848212772382,Mean (Off-Peak)
2019-10-06 16:00:00,16,0,1262.0,1261.2584908971544,1263.6776782898985,1633.0,1261.2584908971544,0.7415091028456118,0.7415091028456118,Mean (Off-Peak)
2019-10-06 16:15:00,16,0,1254.0,1255.2557633724318,1254.0109049475334,1624.0,1255.2557633724318,-1.2557633724318291,0.6278816862159147,Mean (Off-Peak)
2019-10-06 16:30:00,16,0,1247.0,1244.8366393219876,1250.0649062796397,1617.0,1244.8366393219876,2.1633606780123955,2.1633606780123955,Mean (Off-Peak)
2019-10-06 16:45:00,16,0,1240.0,1238.1913539140623,1245.1086004637812,1609.0,1238.1913539140623,1.808646085937653,1.808646085937653,Mean (Off-Peak)
2019-10-06 17:00:00,17,0,1228.0,1227.7595093564164,1228.7621173748032,1599.0,1227.7595093564164,0.2404906435835982,0.2404906435835982,Mean (Off-Peak)
2019-10-06 17:15:00,17,0,1218.0,1219.5397127984093,1221.5635604217214,1588.0,1219.5397127984093,-1.539712798409255,0.7698563992046275,Mean (Off-Peak)
2019-10-06 17:30:00,17,0,1208.0,1207.1383907318432,1215.1958308778503,1570.0,1207.1383907318432,0.8616092681568261,0.8616092681568261,Mean (Off-Peak)
2019-10-06 17:45:00,17,0,1203.0,1202.9627661832687,1207.832101991891,1554.0,1202.9627661832687,0.0372338167312591,0.0372338167312591,Mean (Off-Peak)
2019-10-06 18:00:00,18,1,1207.0,1209.816744689079,1207.9580367013937,1545.0,1207.9580367013937,-0.9580367013936666,0.4790183506968333,Q67 (Peak)
2019-10-06 18:15:00,18,1,1222.0,1223.9898945281338,1223.8402920716426,1545.0,1223.8402920716426,-1.84029207164258,0.9201460358212898,Q67 (Peak)
2019-10-06 18:30:00,18,1,1263.0,1260.566930406272,1256.886844953636,1570.0,1256.886844953636,6.113155046364,6.113155046364,Q67 (Peak)
2019-10-06 18:45:00,18,1,1326.0,1330.4853036114596,1328.8527514910477,1613.0,1328.8527514910477,-2.852751491047684,1.426375745523842,Q67 (Peak)
2019-10-06 19:00:00,19,1,1363.0,1359.948715973202,1361.387704990829,1635.0,1361.387704990829,1.6122950091710209,1.6122950091710209,Q67 (Peak)
2019-10-06 19:15:00,19,1,1379.0,1377.5412085302871,1387.9446618090924,1633.0,1387.9446618090924,-8.944661809092395,4.472330904546197,Q67 (Peak)
2019-10-06 19:30:00,19,1,1384.0,1386.3110383034402,1389.750322000185,1623.0,1389.750322000185,-5.750322000184951,2.875161000092476,Q67 (Peak)
2019-10-06 19:45:00,19,1,1387.0,1394.7861640549324,1393.0592543020173,1610.0,1393.0592543020173,-6.05925430201728,3.02962715100864,Q67 (Peak)
2019-10-06 20:00:00,20,1,1387.0,1385.669426688185,1389.8792963283504,1591.0,1389.8792963283504,-2.8792963283503923,1.439648164175196,Q67 (Peak)
2019-10-06 20:15:00,20,1,1388.0,1385.520998840046,1390.3805070758026,1568.0,1390.3805070758026,-2.3805070758025977,1.1902535379012988,Q67 (Peak)
2019-10-06 20:30:00,20,1,1387.0,1383.4985621775247,1387.231215478528,1551.0,1387.231215478528,-0.231215478527929,0.1156077392639645,Q67 (Peak)
2019-10-06 20:45:00,20,1,1387.0,1384.1604775005335,1387.692881853326,1532.0,1387.692881853326,-0.692881853326071,0.3464409266630355,Q67 (Peak)
2019-10-06 21:00:00,21,1,1384.0,1381.203822548633,1382.1950624931114,1512.0,1382.1950624931114,1.804937506888564,1.804937506888564,Q67 (Peak)
2019-10-06 21:15:00,21,1,1380.0,1379.3724345871033,1377.0796672337185,1478.0,1377.0796672337185,2.92033276628149,2.92033276628149,Q67 (Peak)
2019-10-06 21:30:00,21,1,1374.0,1372.4438545388225,1374.0786846847866,1452.0,1374.0786846847866,-0.0786846847865945,0.0393423423932972,Q67 (Peak)
2019-10-06 21:45:00,21,1,1366.0,1367.854500585701,1367.6047846582992,1416.0,1367.6047846582992,-1.6047846582991951,0.8023923291495976,Q67 (Peak)
2019-10-06 22:00:00,22,0,1360.0,1361.201462677024,1365.2526120872403,1393.0,1365.2526120872403,-5.252612087240323,2.6263060436201613,Q67 (Peak)
