DateTime,Hour,Is_Peak_Hour,Actual_Load_kW,Forecast_Mean_kW,Forecast_Q67_kW,Forecast_Q75_kW,Forecast_S3_Adaptive,Forecast_Strategy,Deviation_kW,Penalty_S3_INR,Under_Pct_atPeak,C2_Violation,Forecast_Direction
2021-05-06 10:00:00,10,0,1372.219024,1374.4255337207665,1384.6824379589452,1379.032409086638,1384.6824379589452,Q67,-12.463413958945239,6.231706979472619,,False,Over-forecast
2021-05-06 10:15:00,10,0,1392.875808,1398.7190364938836,1405.768863964403,1401.1829596953878,1405.768863964403,Q67,-12.893055964402947,6.446527982201474,,False,Over-forecast
2021-05-06 10:30:00,10,0,1408.410928,1399.107195693957,1399.2296291355683,1406.7767407070996,1399.2296291355683,Q67,9.18129886443171,9.18129886443171,,False,Under-forecast
2021-05-06 10:45:00,10,0,1420.674288,1412.1492745595644,1412.6290812987615,1415.3239902941789,1412.6290812987615,Q67,8.045206701238385,8.045206701238385,,False,Under-forecast
2021-05-06 11:00:00,11,0,1430.693492,1422.8436177883916,1421.0023080489266,1424.77647882803,1421.0023080489266,Q67,9.691183951073526,9.691183951073526,,False,Under-forecast
2021-05-06 11:15:00,11,0,1439.928452,1425.7070458230526,1423.6981875107676,1425.8924743672403,1423.6981875107676,Q67,16.230264489232468,16.230264489232468,,False,Under-forecast
2021-05-06 11:30:00,11,0,1449.87898,1432.475893691224,1427.6259173549347,1441.0891007093282,1427.6259173549347,Q67,22.253062645065256,22.253062645065256,,False,Under-forecast
2021-05-06 11:45:00,11,0,1456.8835,1428.816402708061,1428.998435918934,1429.584545174214,1428.998435918934,Q67,27.88506408106582,27.88506408106582,,False,Under-forecast
2021-05-06 12:00:00,12,0,1460.452668,1430.1869868131505,1431.433449012046,1430.826055586214,1431.433449012046,Q67,29.01921898795399,29.01921898795399,,False,Under-forecast
2021-05-06 12:15:00,12,0,1460.968948,1428.4912406584726,1424.6273667755415,1428.2843425329902,1424.6273667755415,Q67,36.34158122445842,36.34158122445842,,False,Under-forecast
2021-05-06 12:30:00,12,0,1456.091044,1420.3647902639675,1421.4017977918368,1419.797672733006,1421.4017977918368,Q67,34.68924620816324,34.68924620816324,,False,Under-forecast
2021-05-06 12:45:00,12,0,1449.344284,1420.5188314095851,1414.5018248580352,1417.0164887218623,1414.5018248580352,Q67,34.84245914196481,34.84245914196481,,False,Under-forecast
2021-05-06 13:00:00,13,0,1440.100948,1405.20594415598,1407.3236519633604,1406.3977221624482,1407.3236519633604,Q67,32.777296036639655,32.777296036639655,,False,Under-forecast
2021-05-06 13:15:00,13,0,1422.129388,1382.9071327589884,1387.522292544045,1385.858034718019,1387.522292544045,Q67,34.607095455955005,34.607095455955005,,False,Under-forecast
2021-05-06 13:30:00,13,0,1420.804944,1390.6185893654372,1394.4833666803636,1395.0179299387144,1394.4833666803636,Q67,26.32157731963639,26.32157731963639,,False,Under-forecast
2021-05-06 13:45:00,13,0,1430.495964,1411.7331630337692,1409.0116025177133,1414.4237578170614,1409.0116025177133,Q67,21.48436148228666,21.48436148228666,,False,Under-forecast
2021-05-06 14:00:00,14,0,1450.003044,1435.0763682026695,1439.3685940534413,1436.0351477300849,1439.3685940534413,Q67,10.634449946558789,10.634449946558789,,False,Under-forecast
2021-05-06 14:15:00,14,0,1474.987032,1465.817990928707,1473.2557834609488,1474.1155490332526,1473.2557834609488,Q67,1.7312485390511938,1.7312485390511938,,False,Under-forecast
2021-05-06 14:30:00,14,0,1499.083072,1494.9285810778115,1500.3783479141682,1499.9070382690325,1500.3783479141682,Q67,-1.2952759141683146,0.6476379570841573,,False,Over-forecast
2021-05-06 14:45:00,14,0,1518.439592,1516.0265096455498,1517.9353198474737,1519.1625255433237,1517.9353198474737,Q67,0.504272152526255,0.504272152526255,,False,Under-forecast
2021-05-06 15:00:00,15,0,1531.032812,1525.0760957859532,1530.2341012689508,1528.8431492471252,1530.2341012689508,Q67,0.798710731049141,0.798710731049141,,False,Under-forecast
2021-05-06 15:15:00,15,0,1539.460992,1527.451593020041,1523.8784264214232,1530.1187871507946,1523.8784264214232,Q67,15.582565578576805,15.582565578576805,,False,Under-forecast
2021-05-06 15:30:00,15,0,1538.532516,1512.9403399662522,1514.1413187399232,1512.442399237736,1514.1413187399232,Q67,24.39119726007675,24.39119726007675,,False,Under-forecast
2021-05-06 15:45:00,15,0,1530.193992,1488.893531873713,1489.8147770087185,1495.7751695921293,1489.8147770087185,Q67,40.379214991281515,40.379214991281515,,False,Under-forecast
2021-05-06 16:00:00,16,0,1516.97778,1467.5247249238582,1469.6396707775964,1467.6202235525943,1469.6396707775964,Q67,47.338109222403546,47.338109222403546,,False,Under-forecast
2021-05-06 16:15:00,16,0,1499.967292,1443.2275411830162,1445.1100374872312,1441.3338341071008,1445.1100374872312,Q67,54.857254512768804,54.857254512768804,,False,Under-forecast
2021-05-06 16:30:00,16,0,1474.76086,1412.2454872067008,1412.441114712229,1411.5653496487014,1412.441114712229,Q67,62.319745287771184,62.319745287771184,,False,Under-forecast
2021-05-06 16:45:00,16,0,1454.490424,1396.219218516817,1398.122511044107,1394.1536147166507,1398.122511044107,Q67,56.36791295589319,56.36791295589319,,False,Under-forecast
2021-05-06 17:00:00,17,0,1427.696396,1366.813927295961,1376.0381558315446,1369.7557555741794,1376.0381558315446,Q67,51.65824016845545,51.65824016845545,,False,Under-forecast
2021-05-06 17:15:00,17,0,1399.825848,1345.5631400465911,1346.0972189184868,1347.8195101334115,1346.0972189184868,Q67,53.72862908151319,53.72862908151319,,False,Under-forecast
2021-05-06 17:30:00,17,0,1372.709716,1324.6462830000432,1326.3210546602406,1327.0233743366146,1326.3210546602406,Q67,46.38866133975944,46.38866133975944,,False,Under-forecast
2021-05-06 17:45:00,17,0,1345.848192,1304.1928840364246,1302.7236735367158,1306.3875103627245,1302.7236735367158,Q67,43.124518463284176,43.124518463284176,,False,Under-forecast
2021-05-06 18:00:00,18,1,1319.014408,1280.9746680313822,1280.7152206315366,1282.9256869641583,1297.06669,Q75+RollingFloor,21.947717999999895,32.92157699999984,0.016639483137472974,False,Under-forecast
2021-05-06 18:15:00,18,1,1292.884564,1261.7571969794076,1257.6757005069185,1261.342408177366,1297.06669,Q75+RollingFloor,-4.182126000000153,2.0910630000000765,-0.0032347249835370092,False,Over-forecast
2021-05-06 18:30:00,18,1,1271.951948,1243.158141357857,1243.315316948663,1244.5270294661093,1297.06669,Q75+RollingFloor,-25.114742000000206,12.557371000000103,-0.01974503992819091,False,Over-forecast
2021-05-06 18:45:00,18,1,1265.58154,1248.3626889694478,1253.869849142561,1251.051957055793,1297.06669,Q75+RollingFloor,-31.485150000000203,15.742575000000102,-0.024878009835699884,False,Over-forecast
2021-05-06 19:00:00,19,1,1273.3901,1266.128329114298,1272.2817163204247,1270.881549174252,1331.233378,Q75+RollingFloor,-57.84327799999983,28.921638999999914,-0.04542463303272094,False,Over-forecast
2021-05-06 19:15:00,19,1,1299.146068,1303.2631769335874,1302.7966854044964,1298.824319523959,1331.233378,Q75+RollingFloor,-32.08730999999989,16.043654999999944,-0.02469877005393045,False,Over-forecast
2021-05-06 19:30:00,19,1,1327.616724,1341.7753692197516,1342.9942813286289,1338.303664745764,1338.303664745764,Q75+RollingFloor,-10.686940745764105,5.343470372882052,-0.008049718380742622,False,Over-forecast
2021-05-06 19:45:00,19,1,1348.157696,1367.861150435342,1374.9386995895102,1372.2718746479736,1372.2718746479736,Q75+RollingFloor,-24.11417864797363,12.057089323986816,-0.017886764077763816,False,Over-forecast
2021-05-06 20:00:00,20,1,1357.973332,1379.0912306434775,1386.5168636491574,1378.3419629000202,1378.3419629000202,Q75+RollingFloor,-20.368630900020207,10.184315450010104,-0.014999286377753556,False,Over-forecast
2021-05-06 20:15:00,20,1,1360.851148,1380.4521628398363,1378.7323066047506,1380.1686816018005,1380.1686816018005,Q75+RollingFloor,-19.317533601800505,9.658766800900253,-0.01419518485191483,False,Over-forecast
2021-05-06 20:30:00,20,1,1365.667888,1385.7768788479532,1386.4984654518169,1385.4434482400206,1385.4434482400206,Q75+RollingFloor,-19.775560240020695,9.887780120010348,-0.014480504677445192,False,Over-forecast
2021-05-06 20:45:00,20,1,1375.605832,1380.6150480216047,1388.4366220774514,1386.2978804096856,1386.2978804096856,Q75+RollingFloor,-10.69204840968564,5.34602420484282,-0.007772610555263799,False,Over-forecast
2021-05-06 21:00:00,21,1,1386.743772,1391.7729748717918,1398.561827208891,1396.3720584134735,1411.523578,Q75+RollingFloor,-24.779806000000008,12.389903000000004,-0.01786905879826804,False,Over-forecast
2021-05-06 21:15:00,21,1,1398.827808,1413.7126920256376,1410.22443758969,1412.2095878485015,1412.2095878485015,Q75+RollingFloor,-13.381779848501537,6.690889924250769,-0.009566423952948423,False,Over-forecast
2021-05-06 21:30:00,21,1,1414.34206,1432.47957280324,1432.13869235627,1439.2187745534056,1439.2187745534056,Q75+RollingFloor,-24.87671455340569,12.438357276702845,-0.017588895400173343,False,Over-forecast
2021-05-06 21:45:00,21,1,1429.761604,1444.0932108161448,1447.058760322739,1452.7901173395508,1452.7901173395508,Q75+RollingFloor,-23.028513339550727,11.514256669775364,-0.016106540611472965,False,Over-forecast
2021-05-06 22:00:00,22,0,1448.1449,1468.3214975435558,1472.07805527654,1478.9519349513123,1472.07805527654,Q67,-23.933155276539992,11.966577638269996,,False,Over-forecast
2021-05-06 22:15:00,22,0,1469.129784,1487.1197236115358,1494.6389950161365,1498.6075348505594,1494.6389950161365,Q67,-25.509211016136533,12.754605508068266,,False,Over-forecast
2021-05-06 22:30:00,22,0,1493.02608,1523.4915344173155,1521.6836628407884,1523.077767695873,1521.6836628407884,Q67,-28.657582840788336,14.328791420394168,,False,Over-forecast
2021-05-06 22:45:00,22,0,1523.395232,1565.8906769221285,1563.4573403973675,1564.5333968185423,1563.4573403973675,Q67,-40.06210839736741,20.031054198683705,,False,Over-forecast
2021-05-06 23:00:00,23,0,1552.825304,1594.608129835285,1595.1397058797063,1593.7000012164278,1595.1397058797063,Q67,-42.31440187970634,21.15720093985317,,False,Over-forecast
2021-05-06 23:15:00,23,0,1575.879792,1616.3076118535407,1617.5462776397428,1619.793086566733,1617.5462776397428,Q67,-41.66648563974286,20.83324281987143,,False,Over-forecast
2021-05-06 23:30:00,23,0,1590.117,1627.9578321443594,1626.5904482810213,1629.7199395892414,1626.5904482810213,Q67,-36.47344828102132,18.23672414051066,,False,Over-forecast
2021-05-06 23:45:00,23,0,1596.21022,1631.6250933872675,1632.6250951354436,1634.189602231477,1632.6250951354436,Q67,-36.41487513544371,18.207437567721854,,False,Over-forecast
2021-05-07 00:00:00,0,0,1591.536596,1615.796141626099,1619.922839850952,1623.685932615395,1619.922839850952,Q67,-28.38624385095204,14.19312192547602,,False,Over-forecast
2021-05-07 00:15:00,0,0,1576.94172,1595.991159298116,1593.23754327863,1596.39630253138,1593.23754327863,Q67,-16.295823278629996,8.147911639314998,,False,Over-forecast
2021-05-07 00:30:00,0,0,1556.878448,1567.3953131556138,1564.5552585119617,1568.0487662861472,1564.5552585119617,Q67,-7.676810511961776,3.838405255980888,,False,Over-forecast
2021-05-07 00:45:00,0,0,1531.770668,1531.8253336560065,1532.0761184230444,1534.813778225414,1532.0761184230444,Q67,-0.30545042304447634,0.15272521152223817,,False,Over-forecast
2021-05-07 01:00:00,1,0,1498.076592,1488.9784462508478,1491.944799936366,1487.4012648000353,1491.944799936366,Q67,6.1317920636338386,6.1317920636338386,,False,Under-forecast
2021-05-07 01:15:00,1,0,1465.7513,1456.8020947298196,1458.4377269396066,1459.5797192530597,1458.4377269396066,Q67,7.31357306039331,7.31357306039331,,False,Under-forecast
2021-05-07 01:30:00,1,0,1436.646852,1434.3457711246838,1422.9982608610326,1429.225765281212,1422.9982608610326,Q67,13.648591138967504,13.648591138967504,,False,Under-forecast
2021-05-07 01:45:00,1,0,1408.192772,1402.2616514914384,1397.305627939718,1397.203341988487,1397.305627939718,Q67,10.887144060282026,10.887144060282026,,False,Under-forecast
2021-05-07 02:00:00,2,0,1383.768608,1375.1086387393968,1375.0092922285266,1376.520846075977,1375.0092922285266,Q67,8.759315771473439,8.759315771473439,,False,Under-forecast
2021-05-07 02:15:00,2,0,1356.14942,1349.6805626238367,1349.0700562562645,1352.792856949029,1349.0700562562645,Q67,7.079363743735485,7.079363743735485,,False,Under-forecast
2021-05-07 02:30:00,2,0,1335.046224,1330.8689045779035,1332.0591446945632,1333.7451155910946,1332.0591446945632,Q67,2.987079305436737,2.987079305436737,,False,Under-forecast
2021-05-07 02:45:00,2,0,1315.671508,1313.7022005669285,1315.218227475302,1313.223476294172,1315.218227475302,Q67,0.45328052469790237,0.45328052469790237,,False,Under-forecast
2021-05-07 03:00:00,3,0,1294.2021,1293.3188346911766,1296.1261133459657,1296.457488303773,1296.1261133459657,Q67,-1.9240133459657045,0.9620066729828523,,False,Over-forecast
2021-05-07 03:15:00,3,0,1276.786688,1278.3733195590817,1277.5809707478572,1280.3050810607203,1277.5809707478572,Q67,-0.7942827478573236,0.3971413739286618,,False,Over-forecast
2021-05-07 03:30:00,3,0,1259.015584,1260.4065879223033,1258.7131777709965,1262.9353571453426,1258.7131777709965,Q67,0.302406229003509,0.302406229003509,,False,Under-forecast
2021-05-07 03:45:00,3,0,1243.09968,1241.6057727619725,1238.1229696239086,1243.412588174214,1238.1229696239086,Q67,4.976710376091432,4.976710376091432,,False,Under-forecast
2021-05-07 04:00:00,4,0,1227.96474,1222.7987506745246,1226.8858679848545,1229.8260370956657,1226.8858679848545,Q67,1.0788720151454072,1.0788720151454072,,False,Under-forecast
2021-05-07 04:15:00,4,0,1213.268168,1209.1492804285745,1210.4863109574696,1212.8180558695708,1210.4863109574696,Q67,2.7818570425304188,2.7818570425304188,,False,Under-forecast
2021-05-07 04:30:00,4,0,1205.401468,1203.0225034502812,1205.695320079684,1212.8288690517193,1205.695320079684,Q67,-0.2938520796840294,0.1469260398420147,,False,Over-forecast
2021-05-07 04:45:00,4,0,1204.844696,1204.60828792842,1201.8357943365086,1204.544946329324,1201.8357943365086,Q67,3.0089016634915424,3.0089016634915424,,False,Under-forecast
2021-05-07 05:00:00,5,0,1206.775764,1204.0987148034608,1203.2977471436843,1206.8837814431088,1203.2977471436843,Q67,3.478016856315662,3.478016856315662,,False,Under-forecast
2021-05-07 05:15:00,5,0,1210.652376,1211.3842075613616,1208.3176785337364,1212.981750351766,1208.3176785337364,Q67,2.3346974662636057,2.3346974662636057,,False,Under-forecast
2021-05-07 05:30:00,5,0,1209.750608,1211.1750506950368,1209.3157663117183,1217.1594551865005,1209.3157663117183,Q67,0.43484168828172187,0.43484168828172187,,False,Under-forecast
2021-05-07 05:45:00,5,0,1201.070604,1201.128345924463,1199.775922608142,1205.096065409984,1199.775922608142,Q67,1.294681391857921,1.294681391857921,,False,Under-forecast
2021-05-07 06:00:00,6,0,1182.291396,1178.2666532254068,1179.447688297293,1180.483939392873,1179.447688297293,Q67,2.843707702706979,2.843707702706979,,False,Under-forecast
2021-05-07 06:15:00,6,0,1155.857484,1145.2593690377082,1141.0663174855756,1145.7732982067537,1141.0663174855756,Q67,14.791166514424503,14.791166514424503,,False,Under-forecast
2021-05-07 06:30:00,6,0,1137.779664,1124.9178830788017,1124.4643417039454,1127.8962173649504,1124.4643417039454,Q67,13.315322296054546,13.315322296054546,,False,Under-forecast
2021-05-07 06:45:00,6,0,1124.711072,1104.720894979511,1107.7971536706702,1105.9580223751025,1107.7971536706702,Q67,16.913918329329817,16.913918329329817,,False,Under-forecast
2021-05-07 07:00:00,7,0,1117.460312,1102.5081047318995,1102.4425217626967,1103.9144241440504,1102.4425217626967,Q67,15.017790237303188,15.017790237303188,,False,Under-forecast
2021-05-07 07:15:00,7,0,1124.9231,1117.1709328601332,1124.281618055138,1119.600164503098,1124.281618055138,Q67,0.64148194486188,0.64148194486188,,False,Under-forecast
2021-05-07 07:30:00,7,0,1133.610488,1127.2203247403695,1127.9339998079895,1132.0401392917363,1127.9339998079895,Q67,5.676488192010538,5.676488192010538,,False,Under-forecast
2021-05-07 07:45:00,7,0,1144.889076,1148.4187037788136,1150.146347329174,1147.7744708294586,1150.146347329174,Q67,-5.257271329174046,2.628635664587023,,False,Over-forecast
2021-05-07 08:00:00,8,0,1161.33346,1171.957186809712,1177.1110058772883,1175.1113205518582,1177.1110058772883,Q67,-15.777545877288276,7.888772938644138,,False,Over-forecast
2021-05-07 08:15:00,8,0,1186.847236,1206.924201518035,1206.9485735006322,1207.5562515330937,1206.9485735006322,Q67,-20.1013375006321,10.05066875031605,,False,Over-forecast
2021-05-07 08:30:00,8,0,1213.649684,1238.88108388976,1232.1064977521437,1238.8100822008169,1232.1064977521437,Q67,-18.456813752143717,9.228406876071858,,False,Over-forecast
2021-05-07 08:45:00,8,0,1239.483996,1259.7682089303028,1270.9652421278392,1276.6372870664172,1270.9652421278392,Q67,-31.481246127839313,15.740623063919656,,False,Over-forecast
2021-05-07 09:00:00,9,0,1260.803008,1288.3962202506605,1285.393994346105,1287.4801304817051,1285.393994346105,Q67,-24.590986346104955,12.295493173052478,,False,Over-forecast
2021-05-07 09:15:00,9,0,1286.417204,1319.8081509879387,1316.4132755024175,1318.499558739226,1316.4132755024175,Q67,-29.996071502417408,14.998035751208704,,False,Over-forecast
2021-05-07 09:30:00,9,0,1318.162384,1352.753175801507,1347.757316485014,1344.838833507953,1347.757316485014,Q67,-29.594932485013942,14.797466242506971,,False,Over-forecast
2021-05-07 09:45:00,9,0,1340.471816,1368.866686251354,1377.8922700506089,1374.2196923156691,1377.8922700506089,Q67,-37.420454050608896,18.710227025304448,,False,Over-forecast
2021-05-07 10:00:00,10,0,1360.922524,1402.2162998947992,1407.441745002576,1397.945467230392,1407.441745002576,Q67,-46.51922100257593,23.259610501287966,,False,Over-forecast
2021-05-07 10:15:00,10,0,1379.081088,1416.1104296497356,1418.928285652387,1420.108271527254,1418.928285652387,Q67,-39.847197652387194,19.923598826193597,,False,Over-forecast
2021-05-07 10:30:00,10,0,1391.716,1422.7003245754552,1425.4967582571128,1428.7821180073545,1425.4967582571128,Q67,-33.78075825711289,16.890379128556447,,False,Over-forecast
2021-05-07 10:45:00,10,0,1407.343536,1440.0552606905333,1440.61614550096,1445.7457667674284,1440.61614550096,Q67,-33.272609500960016,16.636304750480008,,False,Over-forecast
2021-05-07 11:00:00,11,0,1416.310704,1443.6702171757845,1448.8504106454525,1449.594036605734,1448.8504106454525,Q67,-32.5397066454525,16.26985332272625,,False,Over-forecast
2021-05-07 11:15:00,11,0,1425.309812,1449.5404484912667,1455.0131412672945,1452.8072635549747,1455.0131412672945,Q67,-29.70332926729452,14.85166463364726,,False,Over-forecast
2021-05-07 11:30:00,11,0,1432.371324,1458.6509471539996,1456.8649211840195,1460.1940009516084,1456.8649211840195,Q67,-24.493597184019563,12.246798592009782,,False,Over-forecast
2021-05-07 11:45:00,11,0,1440.716292,1467.155068535472,1465.977326657299,1465.5396943131163,1465.977326657299,Q67,-25.26103465729898,12.63051732864949,,False,Over-forecast
2021-05-07 12:00:00,12,0,1447.98228,1471.051236231246,1468.6450929804578,1470.4581205948075,1468.6450929804578,Q67,-20.66281298045783,10.331406490228915,,False,Over-forecast
2021-05-07 12:15:00,12,0,1452.962888,1474.8643723913394,1471.5513877710807,1478.0902987890208,1471.5513877710807,Q67,-18.588499771080706,9.294249885540353,,False,Over-forecast
2021-05-07 12:30:00,12,0,1454.583796,1472.9347464614195,1479.6594967758451,1480.9199053285247,1479.6594967758451,Q67,-25.075700775845235,12.537850387922617,,False,Over-forecast
2021-05-07 12:45:00,12,0,1455.760796,1482.746457436422,1477.5875798620154,1481.3551680500502,1477.5875798620154,Q67,-21.826783862015418,10.913391931007709,,False,Over-forecast
2021-05-07 13:00:00,13,0,1454.698308,1478.3531447463847,1475.9836637466235,1476.2864423591088,1475.9836637466235,Q67,-21.28535574662351,10.642677873311754,,False,Over-forecast
2021-05-07 13:15:00,13,0,1439.536424,1451.445292236465,1457.1491432214214,1458.335235030576,1457.1491432214214,Q67,-17.612719221421457,8.806359610710729,,False,Over-forecast
2021-05-07 13:30:00,13,0,1439.8784,1461.974081014178,1462.1196503797642,1465.6113344211367,1462.1196503797642,Q67,-22.241250379764097,11.120625189882048,,False,Over-forecast
2021-05-07 13:45:00,13,0,1452.948744,1479.662463118911,1485.2209795123188,1481.6087598582778,1485.2209795123188,Q67,-32.27223551231873,16.136117756159365,,False,Over-forecast
2021-05-07 14:00:00,14,0,1471.769624,1505.9239579365194,1507.4082851932897,1508.0412738503048,1507.4082851932897,Q67,-35.638661193289636,17.819330596644818,,False,Over-forecast
2021-05-07 14:15:00,14,0,1493.249816,1544.8582129153017,1544.7714877119004,1545.8195336045912,1544.7714877119004,Q67,-51.52167171190035,25.760835855950177,,False,Over-forecast
2021-05-07 14:30:00,14,0,1515.83786,1584.4631730585538,1580.4688810867815,1579.6494211685529,1580.4688810867815,Q67,-64.6310210867814,32.3155105433907,,False,Over-forecast
2021-05-07 14:45:00,14,0,1529.215088,1596.6853141375834,1601.63133805912,1600.283133739708,1601.63133805912,Q67,-72.4162500591201,36.20812502956005,,False,Over-forecast
2021-05-07 15:00:00,15,0,1531.25942,1595.5230628806898,1597.3337573058852,1598.4172965528542,1597.3337573058852,Q67,-66.07433730588514,33.03716865294257,,False,Over-forecast
2021-05-07 15:15:00,15,0,1532.31098,1598.827296645411,1603.4708704893642,1599.6420608965086,1603.4708704893642,Q67,-71.15989048936422,35.57994524468211,,False,Over-forecast
2021-05-07 15:30:00,15,0,1525.706932,1581.3186335838277,1583.2486921405089,1584.1857967728265,1583.2486921405089,Q67,-57.54176014050881,28.770880070254407,,False,Over-forecast
2021-05-07 15:45:00,15,0,1513.425176,1565.404148426293,1568.8921199055828,1568.1561686190807,1568.8921199055828,Q67,-55.466943905582866,27.733471952791433,,False,Over-forecast
2021-05-07 16:00:00,16,0,1499.49508,1543.7425002467596,1540.792371186189,1551.0684028361795,1540.792371186189,Q67,-41.29729118618911,20.648645593094557,,False,Over-forecast
2021-05-07 16:15:00,16,0,1481.324956,1518.4583468223923,1520.0248431088346,1531.3352596889897,1520.0248431088346,Q67,-38.69988710883467,19.349943554417337,,False,Over-forecast
2021-05-07 16:30:00,16,0,1459.096024,1487.7386739588271,1489.0431102468249,1497.031618357452,1489.0431102468249,Q67,-29.947086246824938,14.973543123412469,,False,Over-forecast
2021-05-07 16:45:00,16,0,1439.123424,1466.3778233308683,1468.0023030076077,1472.3234902819577,1468.0023030076077,Q67,-28.878879007607566,14.439439503803783,,False,Over-forecast
2021-05-07 17:00:00,17,0,1419.459312,1442.0264530423992,1437.7928589094204,1449.8637291741322,1437.7928589094204,Q67,-18.33354690942042,9.16677345471021,,False,Over-forecast
2021-05-07 17:15:00,17,0,1401.970608,1418.156281688065,1415.907322747354,1425.7976854565738,1415.907322747354,Q67,-13.936714747354017,6.968357373677009,,False,Over-forecast
2021-05-07 17:30:00,17,0,1378.517632,1394.8263413224315,1397.393752489199,1394.8444284119776,1397.393752489199,Q67,-18.87612048919891,9.438060244599455,,False,Over-forecast
2021-05-07 17:45:00,17,0,1354.290108,1360.919804809342,1363.303163808028,1364.7133005290975,1363.303163808028,Q67,-9.013055808028184,4.506527904014092,,False,Over-forecast
2021-05-07 18:00:00,18,1,1329.918528,1332.2002811707218,1334.1186359828969,1337.0413959319144,1337.0413959319144,Q75+RollingFloor,-7.12286793191447,3.561433965957235,-0.005355867883596002,False,Over-forecast
2021-05-07 18:15:00,18,1,1307.6714,1306.303927737782,1306.6355669375157,1308.9945126154714,1314.307422,Q75+RollingFloor,-6.636022000000139,3.3180110000000695,-0.005074686194100551,False,Over-forecast
2021-05-07 18:30:00,18,1,1290.792784,1286.8456399135034,1284.526620146594,1292.6329450005626,1314.307422,Q75+RollingFloor,-23.514638000000105,11.757319000000052,-0.018217205961696875,False,Over-forecast
2021-05-07 18:45:00,18,1,1284.131904,1286.4297095573083,1289.2589449573202,1285.0289344850603,1314.307422,Q75+RollingFloor,-30.17551800000001,15.087759000000005,-0.02349876823868711,False,Over-forecast
2021-05-07 19:00:00,19,1,1291.614444,1302.311276653424,1301.379294408814,1299.9315890124365,1354.6664944,Q75+RollingFloor,-63.05205039999987,31.526025199999935,-0.04881646430395592,False,Over-forecast
2021-05-07 19:15:00,19,1,1315.387888,1338.055751482773,1324.523366362724,1334.0310539577276,1354.6664944,Q75+RollingFloor,-39.278606399999944,19.639303199999972,-0.0298608545496961,False,Over-forecast
2021-05-07 19:30:00,19,1,1339.915636,1372.346133692926,1376.0936896676053,1366.3774001963209,1366.3774001963209,Q75+RollingFloor,-26.461764196320928,13.230882098160464,-0.01974882857201088,False,Over-forecast
2021-05-07 19:45:00,19,1,1359.295632,1399.810585097648,1405.975140555224,1405.4110371437396,1405.4110371437396,Q75+RollingFloor,-46.11540514373951,23.057702571869754,-0.03392595698691946,False,Over-forecast
2021-05-07 20:00:00,20,1,1369.068096,1419.221351329257,1423.28932324246,1423.086007793603,1423.086007793603,Q75+RollingFloor,-54.017911793602934,27.008955896801467,-0.03945597151188229,False,Over-forecast
2021-05-07 20:15:00,20,1,1372.006012,1419.5987042568456,1418.7805228372729,1425.8240752851211,1425.8240752851211,Q75+RollingFloor,-53.81806328512107,26.909031642560535,-0.039225821763469844,False,Over-forecast
2021-05-07 20:30:00,20,1,1375.795136,1415.5977058008475,1417.8691793523983,1418.037982659902,1418.037982659902,Q75+RollingFloor,-42.24284665990194,21.12142332995097,-0.03070431458474203,False,Over-forecast
2021-05-07 20:45:00,20,1,1384.5548,1422.7091946508888,1419.8641304656494,1423.7503023113409,1423.7503023113409,Q75+RollingFloor,-39.19550231134099,19.597751155670494,-0.028309101460874637,False,Over-forecast
2021-05-07 21:00:00,21,1,1395.797476,1434.118149725732,1431.4836419968026,1440.3295698323996,1440.3295698323996,Q75+RollingFloor,-44.532093832399596,22.266046916199798,-0.031904409198401214,False,Over-forecast
2021-05-07 21:15:00,21,1,1407.194324,1444.2009632995,1448.230251959502,1448.1746785868118,1448.1746785868118,Q75+RollingFloor,-40.9803545868117,20.49017729340585,-0.02912202947942796,False,Over-forecast
2021-05-07 21:30:00,21,1,1422.269844,1461.403225841619,1467.9520320537388,1471.6637513241617,1471.6637513241617,Q75+RollingFloor,-49.39390732416177,24.696953662080887,-0.03472892822169812,False,Over-forecast
2021-05-07 21:45:00,21,1,1440.268036,1482.3678409534132,1488.577593407631,1488.40837683049,1488.40837683049,Q75+RollingFloor,-48.140340830490004,24.070170415245002,-0.033424570723785754,False,Over-forecast
2021-05-07 22:00:00,22,0,1458.817192,1503.87740979407,1509.4126742650603,1512.231450126947,1509.4126742650603,Q67,-50.595482265060355,25.297741132530177,,False,Over-forecast
2021-05-07 22:15:00,22,0,1480.891668,1527.6529571804083,1529.4923895727443,1530.6961322404716,1529.4923895727443,Q67,-48.600721572744305,24.300360786372153,,False,Over-forecast
2021-05-07 22:30:00,22,0,1503.266304,1552.0931425980357,1555.0532470263477,1553.9143676007336,1555.0532470263477,Q67,-51.78694302634767,25.893471513173836,,False,Over-forecast
2021-05-07 22:45:00,22,0,1531.250768,1584.8227437414384,1589.9760486310106,1585.8438496097538,1589.9760486310106,Q67,-58.72528063101049,29.362640315505246,,False,Over-forecast
2021-05-07 23:00:00,23,0,1560.690896,1616.0585529228929,1619.1604073388987,1616.3763560112664,1619.1604073388987,Q67,-58.469511338898656,29.234755669449328,,False,Over-forecast
2021-05-07 23:15:00,23,0,1584.163856,1637.435410584069,1640.3785574071003,1640.6261489028109,1640.3785574071003,Q67,-56.21470140710039,28.107350703550196,,False,Over-forecast
